execution_count,companyId,companyName,month,MARKETING,MARKETING_LITE,UTILITY,dau_count,unique_users_count
2.0,2646,Financiera Efectiva,2025-09,,,,,
134.0,2646,Financiera Efectiva,2025-10,,,,,
249.0,2646,Financiera Efectiva,2025-11,,,,9.0,3.0
36.0,2646,Financiera Efectiva,2025-12,,,,3.0,1.0
4.0,2649,ABI PERÚ,2025-09,,,,2.0,2.0
14.0,2650,Pixel Media Ecu - Cristian Chicaiza,2025-08,,,,1.0,1.0
32.0,2650,Pixel Media Ecu - Cristian Chicaiza,2025-09,,,,5.0,3.0
13.0,2653,Bundental,2025-08,,,,1.0,1.0
4.0,2653,Bundental,2025-09,,,,4.0,3.0
4.0,2653,Consultorio Odontológico Salud Bucal - ANGULO OSUNA JOSE LUIS,2025-09,,,,4.0,3.0
41.0,2653,Consultorio Odontológico Salud Bucal - ANGULO OSUNA JOSE LUIS,2025-10,,,,18.0,17.0
143.0,2653,Consultorio Odontológico Salud Bucal - ANGULO OSUNA JOSE LUIS,2025-11,,,,69.0,60.0
8.0,2653,Consultorio Odontológico Salud Bucal - ANGULO OSUNA JOSE LUIS,2025-12,,,,4.0,3.0
39.0,2654,Sendifico agendamiento ,2025-08,,,,4.0,2.0
344.0,2654,Sendifico agendamiento ,2025-09,,,,236.0,194.0
78.0,2655,Haceb,2025-09,,,,19.0,14.0
76.0,2655,Haceb,2025-10,,,,7.0,4.0
206.0,2655,Haceb,2025-11,,,,15.0,6.0
357.0,2655,Haceb,2025-12,,,,14.0,4.0
9.0,2656,LEGALIX - Olvis Quintana,2025-08,,,,,
268.0,2656,LEGALIX - Olvis Quintana,2025-09,,,,,
362.0,2656,LEGALIX - Olvis Quintana,2025-10,,,,,
49.0,2656,LEGALIX - Olvis Quintana,2025-11,,,,,
28.0,2656,LEGALIX - Olvis Quintana,2025-12,,,,,
2.0,2658,Pedro Zambrano,2025-08,,,,1.0,1.0
104.0,2661,Llama Shop - Cristian Chicaiza,2025-09,,,,10.0,4.0
1732.0,2662,El gaucho artesano,2025-09,,,,204.0,147.0
3044.0,2662,El gaucho artesano,2025-10,,,,923.0,696.0
563.0,2662,El gaucho artesano,2025-11,,,,171.0,138.0
15.0,2663,Natfit implementos deportivos,2025-09,,,,2.0,2.0
84.0,2663,Natfit implementos deportivos,2025-10,,,,16.0,5.0
16.0,2663,Natfit implementos deportivos,2025-11,,,,7.0,5.0
202.0,2663,Natfit implementos deportivos,2025-12,,,,84.0,77.0
,2665,,2025-09,,,,310.0,255.0
,2665,,2025-10,,,,764.0,713.0
,2665,,2025-11,,,,621.0,574.0
,2665,,2025-12,,,,344.0,319.0
,2666,,2025-09,,,,17.0,7.0
,2666,,2025-10,,,,3.0,2.0
7.0,2667,DIGITALNET,2025-09,,,,7.0,3.0
5.0,2667,DIGITALNET,2025-11,,,,1.0,1.0
4.0,2668,CNT,2025-09,,,,1.0,1.0
64.0,2669,Sajú,2025-12,,,,3.0,1.0
106.0,2670,HFIT,2025-09,,,,21.0,11.0
218.0,2670,HFIT,2025-10,,,,193.0,168.0
165.0,2670,HFIT,2025-11,,,,135.0,126.0
102.0,2670,HFIT,2025-12,,,,91.0,79.0
38.0,2671,Encantos del Corazón,2025-09,,,,8.0,5.0
6.0,2671,Encantos del Corazón,2025-10,,,,3.0,3.0
12.0,2672,Consultorio Alma&Calma,2025-09,,,,3.0,1.0
12.0,2673,The Skincare Club,2025-09,,,,3.0,2.0
397.0,2675,Centromed,2025-09,,,,155.0,139.0
195.0,2676,Nexxia - Grupo Salinas,2025-09,,,,,
1672.0,2676,Nexxia - Grupo Salinas,2025-10,,,,2.0,2.0
397.0,2676,Nexxia - Grupo Salinas,2025-11,,,,,
1253.0,2676,Nexxia - Grupo Salinas,2025-12,,,,,
201.0,2677,MiBanco Colombia,2025-09,,,,10.0,4.0
17.0,2677,MiBanco Colombia,2025-10,,,,2.0,2.0
2.0,2677,MiBanco Colombia,2025-11,,,,,
,2678,,2025-09,,,,42.0,14.0
1.0,2678,Pizza Planet SMBs,2025-10,,,,416.0,351.0
1167.0,2678,Pizza Planet SMBs,2025-11,,,,617.0,566.0
1206.0,2678,Pizza Planet SMBs,2025-12,,,,685.0,622.0
167.0,2679,Altar de la Tierra MX,2025-09,,,,19.0,7.0
1379.0,2679,Altar de la Tierra MX,2025-10,,,,366.0,320.0
867.0,2679,Altar de la Tierra MX,2025-11,,,,256.0,226.0
157.0,2681,Rayros Motors  - CO,2025-09,,,,10.0,4.0
52.0,2681,Rayros Motors  - CO,2025-10,,,,13.0,4.0
40.0,2683,Ophira,2025-09,,,,,
4.0,2683,Ophira,2025-10,,,,,
44.0,2683,Ophira,2025-11,,,,2.0,2.0
4.0,2683,Ophira,2025-12,,,,1.0,1.0
384.0,2684,Uraga,2025-09,,,,45.0,10.0
779.0,2684,Uraga,2025-10,,,,74.0,18.0
104.0,2684,Uraga,2025-11,,,,33.0,6.0
20.0,2684,Uraga,2025-12,,,,15.0,5.0
7.0,2685,Bilib Usa Corp,2025-09,,,,2.0,1.0
5.0,2685,Bilib Usa Corp,2025-10,,,,1.0,1.0
127.0,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-09,,,,25.0,12.0
49.0,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-10,,,,20.0,14.0
66.0,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-11,,,,21.0,12.0
38.0,2686,FUNDACION REYSOL - GARCIA SIERRA CHRISTIAN NICOLAY,2025-12,,,,31.0,14.0
12.0,2687,Calma y Alma - Jhonny Moreno,2025-09,,,,4.0,1.0
73.0,2688,Swimlab -  Juan Pablo,2025-09,,,,9.0,3.0
96.0,2688,Swimlab -  Juan Pablo,2025-10,,,,52.0,35.0
256.0,2688,Swimlab -  Juan Pablo,2025-11,,,,108.0,88.0
183.0,2688,Swimlab -  Juan Pablo,2025-12,,,,82.0,71.0
28.0,2690,RCM Relojeria,2025-09,,,,11.0,6.0
4.0,2690,RCM Relojeria,2025-10,,,,4.0,4.0
9.0,2690,RCM Relojeria,2025-11,,,,8.0,4.0
2.0,2690,RCM Relojeria,2025-12,,,,1.0,1.0
9.0,2691,Colecciones Jonathan-S,2025-09,,,,9.0,6.0
9.0,2691,Colecciones Jonathan-S,2025-10,,,,8.0,6.0
3.0,2691,Colecciones Jonathan-S,2025-11,,,,3.0,1.0
1.0,2691,Colecciones Jonathan-S,2025-12,,,,1.0,1.0
43.0,2692,KUMAMOTO,2025-09,,,,8.0,3.0
217.0,2692,KUMAMOTO,2025-10,,,,136.0,106.0
20.0,2692,KUMAMOTO,2025-11,,,,4.0,4.0
1.0,2692,KUMAMOTO,2025-12,,,,1.0,1.0
31.0,2693,Opti+ - David Chavez,2025-09,,,,6.0,3.0
136.0,2693,Opti David Chavez,2025-10,,,,81.0,62.0
53.0,2693,Opti+ - David Chavez,2025-10,,,,81.0,62.0
357.0,2693,Opti David Chavez,2025-11,,,,163.0,145.0
149.0,2693,Opti David Chavez,2025-12,,,,68.0,63.0
2.0,2694,Novadental,2025-09,,,,1.0,1.0
2.0,2694,Novadental,2025-11,,,,1.0,1.0
2.0,2694,Novadental,2025-12,,,,1.0,1.0
8.0,2695,Amo Mis Rizos by Yuyi,2025-09,,,,4.0,3.0
28.0,2695,Amo Mis Rizos by Yuyi,2025-10,,,,15.0,1.0
10.0,2695,Amo Mis Rizos by Yuyi,2025-11,,,,6.0,1.0
2.0,2696,Crystal,2025-09,,,,,
166.0,2696,Crystal,2025-10,,,,12.0,5.0
3.0,2698,MUVIMAR - Alina Munoz,2025-09,,,,2.0,1.0
7.0,2699,Shot Creativo,2025-09,,,,2.0,2.0
1.0,2699,Shot Creativo,2025-10,,,,1.0,1.0
10.0,2703,Ecotec,2025-11,,,,2.0,2.0
6.0,2703,Ecotec,2025-12,,,,3.0,3.0
65.0,2704,TECFORPRO S.A.S,2025-10,,,,15.0,6.0
4.0,2704,TECFORPRO S.A.S,2025-11,,,,1.0,1.0
4.0,2705,AM PUBLICIDAD,2025-09,,,,2.0,2.0
8.0,2705,AM PUBLICIDAD,2025-10,,,,7.0,5.0
2.0,2705,AM PUBLICIDAD,2025-11,,,,2.0,2.0
1.0,2705,AM PUBLICIDAD,2025-12,,,,1.0,1.0
,2708,,2025-09,,,,3.0,2.0
,2708,,2025-10,,,,241.0,213.0
,2708,,2025-11,,,,201.0,198.0
,2708,,2025-12,,,,155.0,148.0
21.0,2709,Poliwellness accesos,2025-09,,,,,
299.0,2709,Poliwellness accesos,2025-10,,,,1.0,1.0
2.0,2710,Fantasy Go,2025-09,,,,1.0,1.0
4.0,2710,Fantasy Go,2025-10,,,,4.0,3.0
78.0,2711,Don Pescao,2025-10,,,,30.0,16.0
76.0,2711,Don Pescao,2025-11,,,,33.0,25.0
623.0,2711,Don Pescao,2025-12,,,,302.0,272.0
75.0,2716,MANKA SAN JUAN,2025-10,,,,29.0,26.0
36.0,2716,MANKA SAN JUAN,2025-11,,,,9.0,9.0
1.0,2716,MANKA SAN JUAN,2025-12,,,,1.0,1.0
6.0,2717,KABOOM SHOW&amp;EVENTOS,2025-10,,,,6.0,3.0
28.0,2717,KABOOM SHOW&amp;EVENTOS,2025-11,,,,11.0,4.0
2.0,2717,KABOOM SHOW&amp;EVENTOS,2025-12,,,,2.0,2.0
150.0,2721,Universidad Anglo Hispano Mexicana,2025-10,,,,55.0,36.0
91.0,2721,Universidad Anglo Hispano Mexicana,2025-11,,,,40.0,37.0
104.0,2721,Universidad Anglo Hispano Mexicana,2025-12,,,,39.0,38.0
51.0,2728,REF,2025-10,,,,16.0,4.0
9.0,2728,REF,2025-11,,,,3.0,2.0
46.0,2728,REF,2025-12,,,,8.0,4.0
99.0,2729,PTM,2025-11,,,,3.0,2.0
813.0,2729,PTM,2025-12,,,,30.0,10.0
19.0,2736,CONSULES DE PAZ MUNDIAL,2025-10,,,,3.0,3.0
10.0,2737,Citas & Agendas ,2025-10,,,,3.0,1.0
6.0,2737,Citas & Agendas ,2025-11,,,,3.0,1.0
6.0,2737,Citas & Agendas ,2025-12,,,,3.0,1.0
12.0,2738,Universidad Iberoamericana,2025-10,,,,,
1.0,2738,Universidad Iberoamericana,2025-11,,,,,
8.0,2739,Gail,2025-10,,,,3.0,2.0
20.0,2739,Gail,2025-11,,,,2.0,1.0
98.0,2740,Buho Barber,2025-10,,,,23.0,16.0
2.0,2740,Buho Barber,2025-11,,,,1.0,1.0
179.0,2742,AutoSky,2025-11,,,,34.0,16.0
7658.0,2742,AutoSky,2025-12,,,,2495.0,2209.0
11.0,2743,Arkadia - Disruptiva360,2025-10,,,,1.0,1.0
14.0,2743,Arkadia - Disruptiva360,2025-11,,,,4.0,2.0
11.0,2743,Arkadia - Disruptiva360,2025-12,,,,3.0,2.0
65.0,2744,Bolos Capricho - Jonathan Bermello,2025-10,,,,15.0,4.0
253.0,2744,Bolos Capricho - Jonathan Bermello,2025-11,,,,115.0,100.0
48.0,2744,Bolos Capricho - Jonathan Bermello,2025-12,,,,18.0,15.0
534.0,2745,Panda - Sonax,2025-10,,,,138.0,121.0
2348.0,2745,Panda - Sonax,2025-11,,,,1784.0,1562.0
64.0,2745,Panda - Sonax,2025-12,,,,7.0,7.0
5.0,2748,Pinturas Stop,2025-10,,,,3.0,3.0
14.0,2748,Pinturas Stop,2025-11,,,,5.0,3.0
70.0,2750,Banco Industrial,2025-11,,,,14.0,7.0
187.0,2750,Banco Industrial,2025-12,,,,30.0,12.0
9.0,2752,CONSORCIO FLXJSA SAS,2025-10,,,,2.0,2.0
110.0,2752,CONSORCIO FLXJSA SAS,2025-11,,,,30.0,14.0
50.0,2752,CONSORCIO FLXJSA SAS,2025-12,,,,17.0,5.0
50.0,2753,WATERSUPPLY EC,2025-10,,,,3.0,3.0
1.0,2753,WATERSUPPLY EC,2025-11,,,,1.0,1.0
12.0,2753,WATERSUPPLY EC,2025-12,,,,4.0,3.0
195.0,2754,HEAD Ecuador,2025-10,,,,33.0,20.0
146.0,2754,HEAD Ecuador,2025-11,,,,35.0,27.0
113.0,2754,HEAD Ecuador,2025-12,,,,28.0,25.0
92.0,2755,PADFIT - Centro Deportivo Integral,2025-10,,,,12.0,8.0
2.0,2755,PADFIT - Centro Deportivo Integral,2025-11,,,,1.0,1.0
14.0,2759,Somos + Broker de seguros,2025-10,,,,6.0,5.0
35.0,2759,Somos + Broker de seguros,2025-11,,,,30.0,30.0
3.0,2759,Somos + Broker de seguros,2025-12,,,,1.0,1.0
6.0,2760,AEROCARGOEC S.A.S,2025-10,,,,3.0,3.0
184.0,2760,AEROCARGOEC S.A.S,2025-11,,,,57.0,25.0
552.0,2760,AEROCARGOEC S.A.S,2025-12,,,,316.0,132.0
125.0,2762,LA CASA DEL CARRETON,2025-10,,,,5.0,2.0
165.0,2762,LA CASA DEL CARRETON,2025-11,,,,28.0,10.0
95.0,2762,LA CASA DEL CARRETON,2025-12,,,,16.0,8.0
7.0,2768,Confort Sport,2025-10,,,,,
764.0,2768,Confort Sport,2025-11,,,,78.0,52.0
298.0,2768,Confort Sport,2025-12,,,,68.0,58.0
7.0,2769,Pitz,2025-12,,,,,
20.0,2770,IMPORTADORA KING,2025-11,,,,3.0,3.0
52.0,2770,IMPORTADORA KING,2025-12,,,,33.0,32.0
125.0,2774,Luné Skin and Massage - MONICA SANCHEZ,2025-11,,,,51.0,39.0
667.0,2774,Luné Skin and Massage - MONICA SANCHEZ,2025-12,,,,272.0,240.0
236.0,2775,SANTANA BREWING,2025-11,,,,51.0,40.0
782.0,2775,SANTANA BREWING,2025-12,,,,244.0,217.0
3829.0,2799,Partylovers,2025-11,,,,10.0,5.0
77.0,2799,Partylovers,2025-12,,,,,
59.0,2800,INSTITUTO SUPERIOR TECNOLOGICO KRUGER TEK,2025-11,,,,6.0,3.0
39.0,2800,INSTITUTO SUPERIOR TECNOLOGICO KRUGER TEK,2025-12,,,,20.0,16.0
4.0,2801,M&M,2025-11,,,,,
4.0,2802,Armorstorec,2025-12,,,,,
55.0,2808,Ecufrutta - David Labanda,2025-11,,,,31.0,25.0
566.0,2808,Ecufrutta - David Labanda,2025-12,,,,426.0,390.0
377.0,2809,Evalua Academy - Monica Coronel,2025-11,,,,167.0,160.0
369.0,2809,Evalua Academy - Monica Coronel,2025-12,,,,154.0,152.0
16.0,2810,Buro Estrategico - Stephannie Macias,2025-11,,,,1.0,1.0
6.0,2828,Vivobook,2025-11,,,,,
3.0,2833,Juan Test SMBs 4,2025-11,,,,,
2.0,2836,Super self service test,2025-11,,,,,
3.0,2838,alain+test001@jelou.ai,2025-11,,,,2.0,1.0
2.0,2840,Serie,2025-11,,,,,
65.0,2842,Mantenimiento Automotriz Ortega,2025-11,,,,10.0,4.0
35.0,2842,Mantenimiento Automotriz Ortega,2025-12,,,,10.0,4.0
3.0,2844,Prueba JSHF,2025-11,,,,2.0,2.0
4.0,2856,Fernando Alvarado,2025-12,,,,1.0,1.0
2.0,2858,Soma Ring,2025-11,,,,,
4.0,2866,vidaintegraoficial,2025-11,,,,1.0,1.0
93.0,2870,RAVENROCK-DIEGO CASTRO,2025-11,,,,9.0,5.0
50.0,2870,RAVENROCK-DIEGO CASTRO,2025-12,,,,16.0,5.0
6.0,2876,COMSUCRE,2025-12,,,,,
132.0,2880,Ferretería 3H,2025-11,,,,14.0,7.0
260.0,2880,Ferretería 3H,2025-12,,,,25.0,11.0
160.0,2882,COMERCIO OLLAGUE Dermage,2025-11,,,,4.0,2.0
215.0,2882,COMERCIO OLLAGUE Dermage,2025-12,,,,9.0,5.0
7.0,2890,Pacifico Seguros,2025-11,,,,,
196.0,2890,Pacifico Seguros,2025-12,,,,22.0,14.0
23.0,2893,MERCADER M593,2025-11,,,,2.0,2.0
307.0,2893,MERCADER M593,2025-12,,,,33.0,10.0
334.0,2896,Cable Magico,2025-11,,,,118.0,102.0
2215.0,2896,Cable Magico,2025-12,,,,805.0,628.0
2.0,2902,Elektra,2025-11,,,,,
183.0,2902,Elektra,2025-12,,,,32.0,14.0
4.0,2910,RP3,2025-11,,,,,
168.0,2918,BORN GLOBAL ECUADOR BGE S.A.S,2025-11,,,,11.0,7.0
302.0,2918,BORN GLOBAL ECUADOR BGE S.A.S,2025-12,,,,74.0,67.0
16.0,2925,Anaid Nutriologa,2025-11,,,,,
3768.0,2929,Lucha Campesina,2025-12,,,,,
5.0,2934,Dr Manuel Cedeño,2025-11,,,,2.0,1.0
98.0,2934,Dr Manuel Cedeño,2025-12,,,,25.0,4.0
1.0,2951,Luis Personal,2025-11,,,,,
8.0,2951,Luis Personal,2025-12,,,,7.0,1.0
117.0,2955,Biodigestor Ecuador,2025-12,,,,22.0,10.0
97.0,2957,Oficina de Admisiones Universidad B - UBE,2025-12,,,,9.0,3.0
3.0,2959,Kim Self Service,2025-12,,,,,
2.0,2961,TRUKEL X ,2025-12,,,,1.0,1.0
19.0,2971,Denny Schuldt + Prueba,2025-12,,,,1.0,1.0
38.0,2977,INSPECTEN,2025-12,,,,4.0,2.0
909.0,2985,HHS COMEX DISTRIBUCION S.A.S.,2025-12,,,,98.0,75.0
5.0,2987,EPA,2025-12,,,,,
2.0,2998,Smart Services,2025-12,,,,,
25.0,2999,Integración Genesys Test,2025-12,,,,,
39.0,3004,Organización de prueba test,2025-12,,,,,
74.0,3006,Securityrisk,2025-12,,,,8.0,7.0
1.0,3007,TecnoSanpar,2025-12,,,,,
38.0,3011,CristianLLC,2025-12,,,,3.0,2.0
27.0,3015,Tu Tienda en Casa,2025-12,,,,5.0,4.0
4.0,3016,INSPECTEN SMBs,2025-12,,,,1.0,1.0
14.0,3037,HB + Juanse,2025-12,,,,1.0,1.0
2.0,3047,CompanyTest2,2025-12,,,,,
27.0,3072,Jeloullc,2025-12,,,,,
103.0,3076,TuGOU - Hiperlicores,2025-12,,,,6.0,3.0
5.0,3078,JelouAI,2025-12,,,,,
4.0,3085,Santa Marina BH,2025-12,,,,,
7.0,3088,Compañia SMBS 2,2025-12,,,,,
23.0,3100,Dr Fernando Guzman - Cirujano Urologo,2025-12,,,,4.0,3.0
77.0,3119,ARCA,2025-12,,,,,
4.0,3120,FIBERGO CR,2025-12,,,,,
3.0,3128,Vitapro Comunicación interna,2025-12,,,,,
83.0,3132,BITELNET S.A.S.,2025-12,,,,6.0,3.0
1.0,3135,restaurante,2025-12,,,,1.0,1.0
3.0,3140,Dyadent,2025-12,,,,,
13.0,3142,DETMEDECUADOR S.A.S.,2025-12,,,,1.0,1.0
10.0,3169,SMBs Test,2025-12,,,,,
